osmid,y,x,street_count,highway,railway,junction,geometry
497055988,51.6583149,39.245265,3,,,,POINT (39.245265 51.6583149)
497055989,51.6575549,39.2450695,3,,,,POINT (39.2450695 51.6575549)
497077966,51.6504004,39.1861516,4,,,,POINT (39.1861516 51.6504004)
497098217,51.6337367,39.2325889,3,crossing,,,POINT (39.2325889 51.6337367)
497100957,51.6555331,39.2440244,3,,,,POINT (39.2440244 51.6555331)
497177660,51.7014455,39.2291875,1,,,,POINT (39.2291875 51.7014455)
497218137,51.7140428,39.2236511,4,traffic_signals,,,POINT (39.2236511 51.7140428)
497218140,51.7150165,39.2273663,4,traffic_signals,,,POINT (39.2273663 51.7150165)
497218144,51.7155076,39.2290616,3,,,,POINT (39.2290616 51.7155076)
497218148,51.7160153,39.2309686,3,,,,POINT (39.2309686 51.7160153)
497218173,51.7182156,39.2364918,3,,,,POINT (39.2364918 51.7182156)
497218405,51.7322728,39.202532,1,,,,POINT (39.202532 51.7322728)
497218449,51.726422,39.2125518,3,traffic_signals,,,POINT (39.2125518 51.726422)
497289811,51.7260274,39.1946149,3,,,,POINT (39.1946149 51.7260274)
497289812,51.7268612,39.1945737,3,traffic_signals,,,POINT (39.1945737 51.7268612)
497304732,51.7259273,39.1913265,3,,,,POINT (39.1913265 51.7259273)
497304742,51.7265774,39.1877967,3,traffic_signals,,,POINT (39.1877967 51.7265774)
497304743,51.7241262,39.1880228,3,,,,POINT (39.1880228 51.7241262)
498324750,51.7143464,39.275046,3,,,,POINT (39.275046 51.7143464)
498324751,51.7139797,39.2710978,3,crossing,,,POINT (39.2710978 51.7139797)
498324762,51.7239839,39.2633651,3,,,,POINT (39.2633651 51.7239839)
498324765,51.7175228,39.2741961,3,,,,POINT (39.2741961 51.7175228)
498324772,51.7154994,39.274738,3,,,,POINT (39.274738 51.7154994)
498364527,51.7203337,39.2236354,3,,,,POINT (39.2236354 51.7203337)
498364531,51.7192685,39.2199656,4,traffic_signals,,,POINT (39.2199656 51.7192685)
498364548,51.7186653,39.2158172,3,,,,POINT (39.2158172 51.7186653)
498364575,51.7213038,39.2156769,1,,,,POINT (39.2156769 51.7213038)
498364627,51.7267124,39.1916175,3,,,,POINT (39.1916175 51.7267124)
498379955,51.6614011,39.1966118,3,,,,POINT (39.1966118 51.6614011)
498879058,51.7025358,39.2343255,3,,,,POINT (39.2343255 51.7025358)
498879059,51.702364,39.2351187,3,,,,POINT (39.2351187 51.702364)
498879079,51.7042261,39.2336563,3,,,,POINT (39.2336563 51.7042261)
498879081,51.7046145,39.2349794,3,,,,POINT (39.2349794 51.7046145)
498879083,51.7069267,39.2341135,4,,,,POINT (39.2341135 51.7069267)
498879086,51.7073589,39.2355217,3,,,,POINT (39.2355217 51.7073589)
498879089,51.7063707,39.2321263,3,,,,POINT (39.2321263 51.7063707)
498879097,51.7066382,39.2331136,3,,,,POINT (39.2331136 51.7066382)
498879100,51.7050457,39.2361192,3,,,,POINT (39.2361192 51.7050457)
498879105,51.7088234,39.2317071,3,,,,POINT (39.2317071 51.7088234)
498879119,51.7111062,39.2337031,3,,,,POINT (39.2337031 51.7111062)
498879121,51.7098047,39.2345422,3,,,,POINT (39.2345422 51.7098047)
498879127,51.7116178,39.2358007,3,,,,POINT (39.2358007 51.7116178)
498879134,51.7088813,39.2358897,4,,,,POINT (39.2358897 51.7088813)
498879152,51.7107606,39.2318423,3,,,,POINT (39.2318423 51.7107606)
498879155,51.7108286,39.2332093,3,,,,POINT (39.2332093 51.7108286)
498879163,51.7087314,39.233785,3,,,,POINT (39.233785 51.7087314)
498879166,51.7093588,39.232064,3,,,,POINT (39.232064 51.7093588)
498879177,51.7082581,39.2354903,3,,,,POINT (39.2354903 51.7082581)
498879184,51.7086373,39.236695,3,,,,POINT (39.236695 51.7086373)
498879187,51.7093492,39.2351849,3,,,,POINT (39.2351849 51.7093492)
499368232,51.7089278,39.2312918,3,,,,POINT (39.2312918 51.7089278)
499368234,51.711006,39.2337837,3,,,,POINT (39.2337837 51.711006)
499368235,51.7045039,39.2346026,3,,,,POINT (39.2346026 51.7045039)
499368241,51.7039906,39.2328783,3,,,,POINT (39.2328783 51.7039906)
499368242,51.7027187,39.2335344,3,,,,POINT (39.2335344 51.7027187)
499368244,51.7061745,39.2313464,4,,,,POINT (39.2313464 51.7061745)
499368246,51.7075518,39.2303793,3,,,,POINT (39.2303793 51.7075518)
499415706,51.6369541,39.2461056,3,,,,POINT (39.2461056 51.6369541)
500010833,51.7065167,39.1742858,3,,,,POINT (39.1742858 51.7065167)
500010834,51.7066221,39.1742735,4,traffic_signals,,,POINT (39.1742735 51.7066221)
500010835,51.7066841,39.174267,4,traffic_signals,,,POINT (39.174267 51.7066841)
500010836,51.7066803,39.1741706,4,traffic_signals,,,POINT (39.1741706 51.7066803)
500010837,51.7066182,39.1741744,4,traffic_signals,,,POINT (39.1741744 51.7066182)
500010840,51.7023608,39.1746461,3,traffic_signals,,,POINT (39.1746461 51.7023608)
500010843,51.7058865,39.1583754,4,,,,POINT (39.1583754 51.7058865)
500010844,51.7059385,39.1583721,4,,,,POINT (39.1583721 51.7059385)
500010845,51.7037613,39.1482601,3,,,,POINT (39.1482601 51.7037613)
500010846,51.703756,39.1481612,4,,,,POINT (39.1481612 51.703756)
500010849,51.7084118,39.1739624,3,,,,POINT (39.1739624 51.7084118)
500010850,51.7084162,39.1740624,3,,,,POINT (39.1740624 51.7084162)
504934840,51.5850337,39.1157606,1,,,,POINT (39.1157606 51.5850337)
504936351,51.5366305,39.1389871,4,,,,POINT (39.1389871 51.5366305)
505061702,51.7023976,39.2699361,3,,,,POINT (39.2699361 51.7023976)
505061704,51.7028034,39.2680219,3,,,,POINT (39.2680219 51.7028034)
505065560,51.6967034,39.2093891,3,,,,POINT (39.2093891 51.6967034)
505065563,51.6972493,39.2078941,3,,,,POINT (39.2078941 51.6972493)
505065564,51.6972467,39.2094529,4,,,,POINT (39.2094529 51.6972467)
505065565,51.6972347,39.211023,3,,,,POINT (39.211023 51.6972347)
505065572,51.698346,39.2119338,3,,,,POINT (39.2119338 51.698346)
505065575,51.6987122,39.2049571,3,,,,POINT (39.2049571 51.6987122)
505065581,51.698875,39.2103831,3,,,,POINT (39.2103831 51.698875)
505065614,51.6930549,39.2142364,4,traffic_signals,,,POINT (39.2142364 51.6930549)
505065615,51.6977035,39.2140824,3,,,,POINT (39.2140824 51.6977035)
505065616,51.6966207,39.208014,3,,,,POINT (39.208014 51.6966207)
505065618,51.7053056,39.2072271,3,,,,POINT (39.2072271 51.7053056)
505065634,51.705482,39.1988504,4,,,,POINT (39.1988504 51.705482)
505065635,51.7054556,39.1970945,1,,,,POINT (39.1970945 51.7054556)
505065639,51.7077952,39.1986285,3,,,,POINT (39.1986285 51.7077952)
505065649,51.7049098,39.2042631,3,,,,POINT (39.2042631 51.7049098)
505065650,51.7031262,39.204934,3,,,,POINT (39.204934 51.7031262)
505065654,51.7056695,39.2049854,3,,,,POINT (39.2049854 51.7056695)
505065659,51.7074515,39.2034343,1,,,,POINT (39.2034343 51.7074515)
505065670,51.7074222,39.1986727,4,,,,POINT (39.1986727 51.7074222)
505065676,51.7069368,39.201603,1,,,,POINT (39.201603 51.7069368)
505065679,51.7061534,39.1988078,3,,,,POINT (39.1988078 51.7061534)
505065680,51.7062011,39.2012631,1,,,,POINT (39.2012631 51.7062011)
505065681,51.7055148,39.2028008,1,,,,POINT (39.2028008 51.7055148)
505065682,51.7059892,39.1988166,3,,,,POINT (39.1988166 51.7059892)
505065683,51.7059732,39.1969347,1,,,,POINT (39.1969347 51.7059732)
505065686,51.7064765,39.1956404,3,,,,POINT (39.1956404 51.7064765)
505065691,51.706548,39.198772,3,,,,POINT (39.198772 51.706548)
505065693,51.7048145,39.1988324,4,,,,POINT (39.1988324 51.7048145)
505065699,51.7081152,39.2016434,1,,,,POINT (39.2016434 51.7081152)
505065706,51.7076164,39.2335457,3,,,,POINT (39.2335457 51.7076164)
505065730,51.707457,39.2385447,3,,,,POINT (39.2385447 51.707457)
505065733,51.7103771,39.2395203,4,,,,POINT (39.2395203 51.7103771)
505065737,51.7077146,39.2379119,3,,,,POINT (39.2379119 51.7077146)
505065740,51.7104913,39.2386303,3,,,,POINT (39.2386303 51.7104913)
505065749,51.7078243,39.2337936,3,,,,POINT (39.2337936 51.7078243)
505065750,51.7069889,39.2319331,1,,,,POINT (39.2319331 51.7069889)
505526436,51.6572644,39.1356477,3,,,,POINT (39.1356477 51.6572644)
505526443,51.6573136,39.1347839,3,,,,POINT (39.1347839 51.6573136)
505526473,51.6568881,39.1352263,3,,,,POINT (39.1352263 51.6568881)
505528754,51.6356071,39.1714522,4,,,,POINT (39.1714522 51.6356071)
505528759,51.6331063,39.1688057,4,,,,POINT (39.1688057 51.6331063)
505528763,51.6309614,39.1665706,4,,,,POINT (39.1665706 51.6309614)
505528766,51.6305579,39.1661468,4,,,,POINT (39.1661468 51.6305579)
506328881,51.6032488,39.2779338,3,,,,POINT (39.2779338 51.6032488)
506717754,51.617173,39.2373285,3,,,,POINT (39.2373285 51.617173)
506717755,51.6171647,39.2412298,3,,,,POINT (39.2412298 51.6171647)
506717760,51.6200597,39.2476419,3,,,,POINT (39.2476419 51.6200597)
506717761,51.6158478,39.244583,3,,,,POINT (39.244583 51.6158478)
506717762,51.6173678,39.2457037,4,,,,POINT (39.2457037 51.6173678)
506717764,51.6183536,39.2421121,3,,,,POINT (39.2421121 51.6183536)
506717765,51.6166101,39.2485382,4,,,,POINT (39.2485382 51.6166101)
506732354,51.6339043,39.2412123,1,,,,POINT (39.2412123 51.6339043)
507404661,51.6338578,39.1696141,4,,,,POINT (39.1696141 51.6338578)
507404665,51.6342452,39.1686379,3,,,,POINT (39.1686379 51.6342452)
507404667,51.6350579,39.16657,4,,,,POINT (39.16657 51.6350579)
507404671,51.6363132,39.1634246,4,,,,POINT (39.1634246 51.6363132)
507404676,51.6369814,39.1617586,4,,,,POINT (39.1617586 51.6369814)
507404693,51.6333677,39.1579412,1,,,,POINT (39.1579412 51.6333677)
507404704,51.6351342,39.1598142,4,,,,POINT (39.1598142 51.6351342)
507404708,51.6356704,39.160401,3,,,,POINT (39.160401 51.6356704)
507404713,51.6362703,39.1610055,4,,,,POINT (39.1610055 51.6362703)
507404735,51.6380844,39.1653117,4,,,,POINT (39.1653117 51.6380844)
507404743,51.6355953,39.1627063,4,,,,POINT (39.1627063 51.6355953)
507404752,51.6344991,39.1614569,3,,,,POINT (39.1614569 51.6344991)
507404759,51.6341051,39.1608794,3,,,,POINT (39.1608794 51.6341051)
507404765,51.6335997,39.160246,3,,,,POINT (39.160246 51.6335997)
507404816,51.6368587,39.1684068,3,,,,POINT (39.1684068 51.6368587)
507404823,51.6343355,39.1658199,4,,,,POINT (39.1658199 51.6343355)
507404827,51.6321832,39.1635868,3,,,,POINT (39.1635868 51.6321832)
507404838,51.6404051,39.159986,3,,,,POINT (39.159986 51.6404051)
507404840,51.6385033,39.1580188,3,,,,POINT (39.1580188 51.6385033)
507404848,51.6365775,39.1568313,3,,,,POINT (39.1568313 51.6365775)
507404853,51.6353378,39.157126,3,,,,POINT (39.157126 51.6353378)
507404859,51.6346303,39.1572938,3,,,,POINT (39.1572938 51.6346303)
507404899,51.6288451,39.169559,3,,,,POINT (39.169559 51.6288451)
507404908,51.6275887,39.1721219,3,,,,POINT (39.1721219 51.6275887)
507404926,51.6271636,39.1716074,4,,,,POINT (39.1716074 51.6271636)
507404933,51.6267376,39.1710808,4,,,,POINT (39.1710808 51.6267376)
507404940,51.6262715,39.1705111,4,,,,POINT (39.1705111 51.6262715)
507404979,51.6316137,39.1724217,3,,,,POINT (39.1724217 51.6316137)
507405003,51.6294734,39.1702069,4,,,,POINT (39.1702069 51.6294734)
507405015,51.6283411,39.1757624,3,traffic_signals,,,POINT (39.1757624 51.6283411)
507405080,51.6244537,39.1757621,3,,,,POINT (39.1757621 51.6244537)
507405084,51.6245373,39.1741118,4,,,,POINT (39.1741118 51.6245373)
507405099,51.6283265,39.167606,3,,,,POINT (39.167606 51.6283265)
507405116,51.6292032,39.1675058,3,,,,POINT (39.1675058 51.6292032)
507405145,51.6303226,39.1659012,3,,,,POINT (39.1659012 51.6303226)
507411764,51.6378187,39.1665043,3,,,,POINT (39.1665043 51.6378187)
507411768,51.6389568,39.1675582,4,,,,POINT (39.1675582 51.6389568)
507411771,51.6415745,39.1701033,4,,,,POINT (39.1701033 51.6415745)
507411774,51.6442644,39.1726734,4,,,,POINT (39.1726734 51.6442644)
507411776,51.6455764,39.1740132,3,,,,POINT (39.1740132 51.6455764)
507411784,51.6374068,39.167568,3,,,,POINT (39.167568 51.6374068)
507411787,51.6385547,39.1686412,4,,,,POINT (39.1686412 51.6385547)
507411792,51.6411928,39.1711414,4,,,,POINT (39.1711414 51.6411928)
507411796,51.6438672,39.1737339,4,,,,POINT (39.1737339 51.6438672)
507411816,51.6450722,39.175175,3,,,,POINT (39.175175 51.6450722)
507411830,51.6370179,39.1685439,3,,,,POINT (39.1685439 51.6370179)
507411836,51.6381887,39.1696389,4,,,,POINT (39.1696389 51.6381887)
507411840,51.6408122,39.1721598,4,,,,POINT (39.1721598 51.6408122)
507411844,51.643548,39.1747406,4,,,,POINT (39.1747406 51.643548)
507411846,51.6447466,39.1758802,3,,,,POINT (39.1758802 51.6447466)
507411849,51.6364202,39.1700982,4,,,,POINT (39.1700982 51.6364202)
507411851,51.6376216,39.1711544,4,,,,POINT (39.1711544 51.6376216)
507411854,51.6402643,39.1736637,3,,,,POINT (39.1736637 51.6402643)
507411872,51.6382024,39.1654495,4,,,,POINT (39.1654495 51.6382024)
507411876,51.6395359,39.1620456,4,,,,POINT (39.1620456 51.6395359)
507411911,51.6405669,39.1631636,3,,,,POINT (39.1631636 51.6405669)
507411917,51.6431202,39.165935,4,,,,POINT (39.165935 51.6431202)
507411920,51.6446986,39.1676545,3,,,,POINT (39.1676545 51.6446986)
507411929,51.6393351,39.1665214,4,,,,POINT (39.1665214 51.6393351)
507411933,51.6419669,39.1690432,4,,,,POINT (39.1690432 51.6419669)
507411939,51.6446706,39.1717273,1,,,,POINT (39.1717273 51.6446706)
507411948,51.6402392,39.1641122,3,,,,POINT (39.1641122 51.6402392)
507411950,51.6427503,39.1669036,4,,,,POINT (39.1669036 51.6427503)
507411954,51.6445825,39.168897,3,,,,POINT (39.168897 51.6445825)
507416409,51.6369268,39.172915,3,,,,POINT (39.172915 51.6369268)
507416425,51.6395911,39.1755781,4,,,,POINT (39.1755781 51.6395911)
507416570,51.6431655,39.1757185,3,,,,POINT (39.1757185 51.6431655)
507672194,51.6626719,39.205591,3,,,,POINT (39.205591 51.6626719)
507672197,51.6627269,39.2064017,3,,,,POINT (39.2064017 51.6627269)
508483228,51.6783572,39.214044,3,,,,POINT (39.214044 51.6783572)
509896683,51.7477278,39.0897476,1,,,,POINT (39.0897476 51.7477278)
512437223,51.6614455,39.2158673,1,,,,POINT (39.2158673 51.6614455)
512523944,51.6761115,39.1699576,3,,,,POINT (39.1699576 51.6761115)
512542363,51.6941999,39.2303821,3,,,,POINT (39.2303821 51.6941999)
512542370,51.6941218,39.2295723,3,,,,POINT (39.2295723 51.6941218)
512542376,51.6930625,39.2272429,3,,,,POINT (39.2272429 51.6930625)
512542382,51.691839,39.2280631,3,,,,POINT (39.2280631 51.691839)
512542390,51.6898225,39.2287537,3,,,,POINT (39.2287537 51.6898225)
512542399,51.6886646,39.2278112,4,,,,POINT (39.2278112 51.6886646)
512542403,51.6881193,39.226123,4,,,,POINT (39.226123 51.6881193)
512542405,51.6882716,39.2257265,3,,,,POINT (39.2257265 51.6882716)
512542409,51.6885619,39.2248075,3,,,,POINT (39.2248075 51.6885619)
512542410,51.6887305,39.2242911,3,,,,POINT (39.2242911 51.6887305)
512542417,51.6861768,39.2243698,3,,,,POINT (39.2243698 51.6861768)
512542418,51.685802,39.2243912,3,,,,POINT (39.2243912 51.685802)
512542422,51.6841318,39.2240809,3,,,,POINT (39.2240809 51.6841318)
512542427,51.6844602,39.2223866,3,,,,POINT (39.2223866 51.6844602)
512576606,51.6909209,39.1973169,4,,,,POINT (39.1973169 51.6909209)
513005006,51.6909729,39.2016443,4,,,,POINT (39.2016443 51.6909729)
513005008,51.6935634,39.2024875,3,,,,POINT (39.2024875 51.6935634)
513120198,51.6921754,39.1831579,4,traffic_signals,,,POINT (39.1831579 51.6921754)
513120207,51.6921285,39.1800329,3,,,,POINT (39.1800329 51.6921285)
513120212,51.6927953,39.1751984,4,,,,POINT (39.1751984 51.6927953)
513120217,51.6925735,39.1701925,4,,,,POINT (39.1701925 51.6925735)
513120222,51.6914986,39.1655429,3,,,,POINT (39.1655429 51.6914986)
513120231,51.691505,39.1647552,3,,,,POINT (39.1647552 51.691505)
513120254,51.691263,39.1703981,3,,,,POINT (39.1703981 51.691263)
513679900,51.6373327,39.2019923,3,,,,POINT (39.2019923 51.6373327)
513679908,51.6381812,39.2038684,3,,,,POINT (39.2038684 51.6381812)
513679926,51.6387469,39.1995758,3,,,,POINT (39.1995758 51.6387469)
513679928,51.6386262,39.2017244,3,,,,POINT (39.2017244 51.6386262)
513679932,51.6403583,39.2018302,4,,,,POINT (39.2018302 51.6403583)
513679935,51.6403996,39.2008485,3,,,,POINT (39.2008485 51.6403996)
513679946,51.6402112,39.2038939,3,,,,POINT (39.2038939 51.6402112)
513679951,51.6402813,39.2028601,3,,,,POINT (39.2028601 51.6402813)
513679960,51.6359658,39.2063935,3,,,,POINT (39.2063935 51.6359658)
513679963,51.6358083,39.2065415,3,,,,POINT (39.2065415 51.6358083)
513679965,51.6368642,39.2065182,3,,,,POINT (39.2065182 51.6368642)
513679976,51.6374163,39.206032,3,,,,POINT (39.206032 51.6374163)
513680005,51.6388866,39.2086528,1,,,,POINT (39.2086528 51.6388866)
513680007,51.6413062,39.2066146,3,,,,POINT (39.2066146 51.6413062)
513680009,51.6414459,39.2057566,4,,,,POINT (39.2057566 51.6414459)
513680026,51.6435864,39.2058652,3,,,,POINT (39.2058652 51.6435864)
513682051,51.6436398,39.1970295,3,,,,POINT (39.1970295 51.6436398)
513682052,51.6388087,39.199579,3,,,,POINT (39.199579 51.6388087)
513687607,51.6354411,39.1909826,4,,,,POINT (39.1909826 51.6354411)
513687611,51.6391188,39.1872669,3,,,,POINT (39.1872669 51.6391188)
513687613,51.6421215,39.1871705,4,,,,POINT (39.1871705 51.6421215)
513687617,51.642287,39.1882238,3,,,,POINT (39.1882238 51.642287)
513687620,51.6448677,39.1860269,3,,,,POINT (39.1860269 51.6448677)
513687622,51.6450213,39.1870683,3,,,,POINT (39.1870683 51.6450213)
513687626,51.6396227,39.1904195,4,,,,POINT (39.1904195 51.6396227)
513687628,51.6401279,39.1936891,4,,,,POINT (39.1936891 51.6401279)
513687631,51.6392676,39.1883593,4,,,,POINT (39.1883593 51.6392676)
513687635,51.6394426,39.1893848,4,,,,POINT (39.1893848 51.6394426)
513687638,51.6453818,39.1891255,3,,,,POINT (39.1891255 51.6453818)
513687640,51.6455987,39.1901232,3,,,,POINT (39.1901232 51.6455987)
513687644,51.64773,39.193297,3,,,,POINT (39.193297 51.64773)
513692813,51.6353049,39.1921899,3,,,,POINT (39.1921899 51.6353049)
513692815,51.6355133,39.1931267,3,,,,POINT (39.1931267 51.6355133)
513692817,51.6357484,39.1942837,3,,,,POINT (39.1942837 51.6357484)
513692819,51.6356677,39.1950064,4,,,,POINT (39.1950064 51.6356677)
513692821,51.6339945,39.194766,3,,,,POINT (39.194766 51.6339945)
513692823,51.645202,39.1881136,3,,,,POINT (39.1881136 51.645202)
513692831,51.6397756,39.1914645,4,,,,POINT (39.1914645 51.6397756)
513692833,51.6399297,39.1925265,4,,,,POINT (39.1925265 51.6399297)
513692842,51.6424464,39.1892578,4,,,,POINT (39.1892578 51.6424464)
513692844,51.6426275,39.1902872,4,,,,POINT (39.1902872 51.6426275)
513692846,51.6454842,39.1902032,3,,,,POINT (39.1902032 51.6454842)
513692849,51.6428124,39.1913431,4,,,,POINT (39.1913431 51.6428124)
513695764,51.6410191,39.1975431,3,,,,POINT (39.1975431 51.6410191)
513695765,51.6436596,39.1925901,4,,,,POINT (39.1925901 51.6436596)
513695767,51.6463614,39.1911855,3,,,,POINT (39.1911855 51.6463614)
513695768,51.6441019,39.1936221,4,,,,POINT (39.1936221 51.6441019)
513695771,51.6422261,39.1958675,4,,,,POINT (39.1958675 51.6422261)
513695776,51.6445148,39.1946437,4,,,,POINT (39.1946437 51.6445148)
513695777,51.6453979,39.1965271,3,,,,POINT (39.1965271 51.6453979)
513695778,51.6393346,39.1999334,3,,,,POINT (39.1999334 51.6393346)
513711487,51.6884764,39.1934285,3,,,,POINT (39.1934285 51.6884764)
513711488,51.690891,39.1918099,3,,,,POINT (39.1918099 51.690891)
513711489,51.6909326,39.1931816,4,,,,POINT (39.1931816 51.6909326)
513711491,51.6944931,39.1899797,3,,,,POINT (39.1899797 51.6944931)
513711492,51.6945254,39.1913425,3,,,,POINT (39.1913425 51.6945254)
513711493,51.6945933,39.1927436,3,,,,POINT (39.1927436 51.6945933)
513711494,51.6909049,39.1989039,4,,,,POINT (39.1989039 51.6909049)
513711495,51.6909268,39.194546,4,,,,POINT (39.194546 51.6909268)
513711496,51.6909333,39.1959228,4,,,,POINT (39.1959228 51.6909333)
513711499,51.6948087,39.1967811,3,,,,POINT (39.1967811 51.6948087)
513711500,51.6946637,39.1941017,3,,,,POINT (39.1941017 51.6946637)
513711501,51.6947216,39.1954544,3,,,,POINT (39.1954544 51.6947216)
514124685,51.6648254,39.2488056,4,traffic_signals,,,POINT (39.2488056 51.6648254)
514251010,51.6594791,39.1990943,3,,,,POINT (39.1990943 51.6594791)
514251040,51.6928945,39.2087494,3,,,,POINT (39.2087494 51.6928945)
514484766,51.6457302,39.13516,3,,,,POINT (39.13516 51.6457302)
514484798,51.6525024,39.0482143,3,speed_camera,,,POINT (39.0482143 51.6525024)
514484799,51.6490973,39.0899913,3,,,,POINT (39.0899913 51.6490973)
514484800,51.64891,39.0921301,3,,,,POINT (39.0921301 51.64891)
514484802,51.6484743,39.0974856,3,,,,POINT (39.0974856 51.6484743)
514484806,51.6482285,39.1004703,3,traffic_signals,,,POINT (39.1004703 51.6482285)
514484834,51.6447954,39.1426285,3,traffic_signals,,,POINT (39.1426285 51.6447954)
514484849,51.6446785,39.148556,3,,,,POINT (39.148556 51.6446785)
514484870,51.6492375,39.0881633,3,,,,POINT (39.0881633 51.6492375)
514709825,51.687578,39.2063701,3,,,,POINT (39.2063701 51.687578)
514709840,51.6886062,39.2005945,3,,,,POINT (39.2005945 51.6886062)
